Entity,Code,Year,Human Development Index,Population,Agriculture per capita,Land-use change and forestry per capita,Waste per capita,Buildings per capita,Industry per capita,Manufacturing and construction per capita,Transport per capita,Electricity and heat per capita,Fugitive emissions per capita,Other fuel combustion per capita,Aviation and shipping per capita,Total emissions per capita
Norway,NOR,2011,0.949,4952969.0,1.0478563463651802,-2.965897828151155,0.3553424218887701,0.3371715025876398,0.5330136328331552,1.334553073116347,3.082999308091773,2.9113850702477646,0.2180510316135635,0.2463169060819884,0.5471465700673677,7.647938034742394
Norway,NOR,2012,0.95,5018453.0,1.030197951440414,-2.9252042412273265,0.3287865802469406,0.322808642424269,0.5220732365133239,1.3091683831650909,3.068674748971446,2.8096307766556747,0.2152057616161793,0.2450954507295375,0.5679040931538065,7.494341383689356
Norway,NOR,2013,0.953,5080126.0,1.0137543832574232,-2.8896921060619363,0.3169212732125148,0.3110159078731512,0.5236090600902419,1.3168964706780897,3.0038625026229666,2.891660561175057,0.2598360749319997,0.2362146135745452,0.5669150725789085,7.550993813932961
Norway,NOR,2014,0.956,5137397.0,1.0043996989136716,-2.851638680055289,0.3056022339717954,0.2764045683057003,0.5080393825900549,1.2496600905088706,3.030717696140672,2.9080875003430724,0.2219022590623228,0.2257952811511354,0.5099858936344612,7.388955924566468
Norway,NOR,2015,0.959,5189777.0,1.009677294419394,-2.8228573212297947,0.2909566249185659,0.2659073790646496,0.4682282109616656,1.213924991382096,2.990494581944465,3.0829841050973865,0.2215894825538746,0.2273700777509322,0.491350591749896,7.439626018613131
Norway,NOR,2016,0.962,5235974.0,1.01222809738933,-0.6932807534949562,0.2769303285310431,0.3055782935514958,0.4660068976660312,1.189845480516137,2.878165552388152,2.9602897187801163,0.202445619477866,0.2425527705064998,0.4602773046619406,9.301039309973657
Norway,NOR,2017,0.965,5276807.0,1.0043952716102749,-0.6860209213639991,0.2596267022841654,0.2842628127198891,0.462400842024353,1.2166448384411257,2.709972147929609,3.0150809002489574,0.172452773050066,0.2691021293748283,0.4889320378782093,9.19684953419748
Norway,NOR,2018,0.966,5311751.0,0.9921398800508532,-0.6720947574538039,0.2503882429729857,0.2805101368644727,0.4442979348994333,1.2274671760780955,2.68461379307878,2.906762760528496,0.1619051796667426,0.2654491899187292,0.5252505247328046,9.066690061337589
Norway,NOR,2019,0.967,5347733.0,0.9798544542145242,-0.6731824494603601,0.237483808559627,0.252443418547635,0.431958738403731,1.1967687990406402,2.6029721379133925,2.8180165314910077,0.13089658739507,0.248703516050633,0.4955370808527651,8.721452623008666
Norway,NOR,2020,0.969,5379275.0,0.9759679510714734,-0.6655171933020714,0.2267963619632757,0.2230783888163367,0.3941051535755283,1.2194951921959745,2.438990384391949,2.662068773208285,0.133847033289802,0.2621171068591957,0.2676940665796041,8.138643218649353
Norway,NOR,2021,0.969,5408082.0,0.97816564171919,1.002203738774671,0.2200410422770956,0.2181919578882125,0.3920058904432292,1.2462828781072477,2.5221511064366258,2.54803828788099,0.1460776667217694,0.271815405165824,0.2681172363880577,9.813090851802912
Norway,NOR,2022,0.967,5456796.0,0.9694333451351306,0.9932568488908144,0.2107463793772023,0.2180766882251049,0.4031669866346479,1.1783471473003573,2.571105828401868,2.415336765383936,0.1374432908981754,0.2547282324646184,0.4251579131783559,9.77679942589021
Norway,NOR,2023,0.97,5519167.0,0.9331118264767128,0.9820322523308318,0.2011173062891555,0.2174241149071952,0.393175274457178,1.0943680450328828,2.371734720112655,2.324626161882762,0.1322663365685437,0.3116412313669798,0.422165156444804,9.3836624258697
Singapore,SGP,1990,0.819,3039593.0,0.0361890555742166,-0.0197394848586636,0.0361890555742166,0.4112392678888259,2.4082171527569645,0.1447562222968667,1.365314369390902,7.629310897873498,0.0,0.0263193131448848,13.251774168449526,25.28957001809124
Singapore,SGP,1991,0.826,3136294.0,0.0095654297715711,-0.0191308595431423,0.0382617190862846,0.3730517610912752,2.3403418174444104,0.1339160168019962,1.6038037250334312,7.630024481123262,0.0,0.0255078127241897,11.959975691054474,24.09531759458775
Singapore,SGP,1992,0.833,3226461.0,0.0061987422132175,-0.0185962266396525,0.037192453279305,0.2014591219295692,2.2842365055706546,0.1425710709040028,1.5062943578118564,7.909595064065551,0.0030993711066087,0.0278943399594788,14.095939792856631,26.195884593057222
Singapore,SGP,1993,0.84,3317892.0,0.006027923753998,-0.018083771261994,0.0391812030047994,0.1959075220049356,2.2273178271022687,0.1506980938499505,1.4527296247135228,9.120248639799003,0.003013961876999,0.027125656892991,12.860575329154775,26.06474201089125
Singapore,SGP,1994,0.848,3417818.0,0.008777529991357,-0.0175550599827141,0.0526651799481423,0.1931056598098553,2.170975751195646,0.157995539844427,1.5360677484874854,9.245664924229436,0.0029258433304523,0.0292584333045235,12.964411797234376,26.344293347392984
